Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
7/1/2028,Widget D,West,655,61,Female,1.4082996990643917
7/2/2028,Widget B,West,986,25,Male,3.4056428880144454
7/3/2028,Widget D,South,498,48,Female,4.495287284649013
7/4/2028,Widget C,West,118,51,Male,1.479299034837069
7/5/2028,Widget D,North,674,24,Female,2.804357149867326
7/6/2028,Widget A,North,590,53,Female,4.643515619225775
7/7/2028,Widget D,North,850,35,Female,4.257203934686351
7/8/2028,Widget B,North,518,55,Male,3.0786715858637197
7/9/2028,Widget A,North,436,26,Male,4.0862857573153235
7/10/2028,Widget B,South,518,26,Male,3.090775096178148
7/11/2028,Widget B,North,711,63,Female,1.632369349131395
7/12/2028,Widget A,South,774,25,Female,1.4989444528867164
7/13/2028,Widget B,North,221,68,Male,1.753472928268279
7/14/2028,Widget B,East,531,52,Male,2.403688379862718
7/15/2028,Widget D,East,143,35,Female,4.722117070696075
7/16/2028,Widget C,East,971,22,Male,4.198713654614405
7/17/2028,Widget B,East,416,31,Female,2.731206245
7/18/2028,Widget B,South,480,45,Male,2.972306839150296
7/19/2028,Widget B,South,244,47,Male,2.0624378306656594
7/20/2028,Widget D,West,426,21,Male,3.8174118258885206
7/21/2028,Widget C,North,462,56,Female,4.211062685848152
7/22/2028,Widget A,East,149,37,Female,1.9556187826703062
7/23/2028,Widget D,South,164,42,Male,1.1672864951458615
7/24/2028,Widget D,North,454,45,Female,3.4955557726518816
7/25/2028,Widget C,North,899,29,Female,3.2500484765412665
7/26/2028,Widget C,South,263,19,Female,2.6085246201155057
7/27/2028,Widget D,East,240,60,Female,3.5755757670928405
7/28/2028,Widget A,West,925,31,Male,3.2024531919405743
7/29/2028,Widget D,North,227,39,Female,2.002326306376771
7/30/2028,Widget C,West,497,48,Female,2.5909159024908894
7/31/2028,Widget A,East,979,40,Male,2.7124542789889667
8/1/2028,Widget C,East,562,65,Female,4.520991977902255
8/2/2028,Widget A,West,850,37,Female,4.843616616515838
8/3/2028,Widget B,East,935,55,Female,4.572005449585989
8/4/2028,Widget C,North,907,21,Male,3.8767120962079185
8/5/2028,Widget C,West,286,32,Male,3.3399709344232873
8/6/2028,Widget D,East,819,41,Female,3.757046542
8/7/2028,Widget C,West,831,42,Female,4.756436882930756
8/8/2028,Widget C,North,289,18,Male,1.999994940895327
8/9/2028,Widget B,East,487,24,Male,3.1404820306936196
8/10/2028,Widget C,North,528,48,Male,3.7584320760016316
8/11/2028,Widget B,East,957,29,Female,3.7169880052970985
8/12/2028,Widget B,South,383,59,Female,2.0091158383073457
8/13/2028,Widget B,East,963,22,Male,3.3469261095590075
8/14/2028,Widget B,West,336,61,Female,4.183652569680626
8/15/2028,Widget A,East,293,67,Female,2.9003159202009754
8/16/2028,Widget D,North,386,59,Female,4.173192307
8/17/2028,Widget A,North,870,55,Female,2.439530391018219
8/18/2028,Widget C,East,857,29,Female,4.755040508655036
8/19/2028,Widget A,West,235,56,Female,3.135713761996404
8/20/2028,Widget A,South,891,35,Female,3.3837918031704572
8/21/2028,Widget C,West,882,19,Male,1.1254462752183536
8/22/2028,Widget C,South,270,27,Male,1.681076548514377
8/23/2028,Widget C,North,258,32,Male,3.531735521884179
8/24/2028,Widget A,West,300,47,Male,2.679481487129085
8/25/2028,Widget A,South,586,61,Male,3.032655161832699
8/26/2028,Widget C,East,656,34,Male,1.2518856349348018
8/27/2028,Widget D,North,875,21,Male,4.336540953641537
8/28/2028,Widget D,East,682,24,Male,4.1380224091848685
8/29/2028,Widget B,North,603,58,Male,1.7414159028873981
8/30/2028,Widget C,West,975,48,Female,3.5373174290295175
8/31/2028,Widget B,West,470,68,Female,4.273260846617086
9/1/2028,Widget D,North,202,56,Male,3.563416546
9/2/2028,Widget B,North,224,51,Female,2.2415923811833793
9/3/2028,Widget C,North,412,23,Female,3.6244446019126686
9/4/2028,Widget C,West,897,67,Male,1.841846990732849
9/5/2028,Widget C,South,557,55,Male,2.2730199891176834
9/6/2028,Widget A,East,329,62,Male,1.9602786124287146
9/7/2028,Widget B,East,757,68,Female,3.227700409560826
9/8/2028,Widget D,West,981,51,Female,1.4329065870621944
9/9/2028,Widget D,East,296,61,Male,4.733241521393355
9/10/2028,Widget D,North,984,32,Female,2.334049414651467
9/11/2028,Widget A,South,832,31,Female,1.8758805084232053
9/12/2028,Widget A,East,522,23,Female,2.986199254407325
9/13/2028,Widget C,South,671,67,Male,2.107991273818864
9/14/2028,Widget D,North,709,54,Female,3.1396163455305772
9/15/2028,Widget A,East,270,67,Female,2.394036599128342
9/16/2028,Widget C,West,481,49,Female,1.5282672430761632
9/17/2028,Widget D,South,272,20,Female,2.063580968109048
9/18/2028,Widget B,North,762,20,Female,2.753759379846101
9/19/2028,Widget C,South,552,39,Female,1.1211729059185025
9/20/2028,Widget A,East,449,39,Female,4.082570108059048
9/21/2028,Widget A,East,733,27,Male,3.487298258361663
9/22/2028,Widget C,West,593,68,Male,3.405438429113417
9/23/2028,Widget C,North,719,20,Female,3.184199727531064
9/24/2028,Widget A,North,103,29,Male,3.361252689300274
9/25/2028,Widget B,West,192,46,Female,4.738607810828882
9/26/2028,Widget D,West,105,65,Female,1.0342768432429628
9/27/2028,Widget B,North,387,34,Female,1.191198838630997
9/28/2028,Widget C,South,717,24,Male,1.7659736397232093
9/29/2028,Widget B,South,245,30,Female,1.6692055199726004
9/30/2028,Widget A,West,882,19,Female,1.7247778378767307
10/1/2028,Widget C,South,523,21,Male,3.6877755433946007
10/2/2028,Widget D,North,989,27,Male,2.8379332042006613
10/3/2028,Widget A,East,707,56,Female,4.967115513338772
10/4/2028,Widget A,East,556,41,Male,1.9075436592117794
10/5/2028,Widget D,South,840,34,Male,2.2433204041099786
10/6/2028,Widget D,West,301,69,Female,4.936962867206596
10/7/2028,Widget B,West,311,23,Female,4.327032563208988
10/8/2028,Widget C,West,105,36,Female,2.879196882714131
10/9/2028,Widget D,West,723,22,Male,3.218387542183959
10/10/2028,Widget D,West,475,49,Male,4.372711682611362
10/11/2028,Widget C,South,990,27,Male,2.923920984185312
10/12/2028,Widget D,East,546,26,Female,1.8240948943283373
10/13/2028,Widget D,East,934,44,Male,4.313778154217542
10/14/2028,Widget B,South,205,30,Male,3.1510899651025737
10/15/2028,Widget A,West,750,36,Female,1.6121703886552852
10/16/2028,Widget A,South,910,38,Female,3.0223433247375904
10/17/2028,Widget A,East,500,41,Female,2.652813522387435
10/18/2028,Widget A,North,195,55,Male,4.507370127527032
10/19/2028,Widget D,South,487,21,Female,1.5042217254428136
10/20/2028,Widget C,West,551,41,Male,4.500839217792102
10/21/2028,Widget C,East,948,52,Male,3.0488440672411388
10/22/2028,Widget B,East,908,20,Female,2.6174577199245905
10/23/2028,Widget B,East,515,21,Female,1.6478687376117613
10/24/2028,Widget D,East,825,54,Female,3.8032718505547174
10/25/2028,Widget C,West,603,57,Female,4.707226836440162
10/26/2028,Widget C,North,553,65,Female,2.5015094155972792
10/27/2028,Widget A,East,390,52,Male,1.9663400026833338
10/28/2028,Widget D,South,633,48,Male,3.219467667996628
10/29/2028,Widget D,North,292,61,Male,4.184743793735481
10/30/2028,Widget A,East,249,42,Female,1.0150707782021322
10/31/2028,Widget D,North,979,57,Male,3.525509745581717
11/1/2028,Widget D,South,858,30,Female,3.3860640027945235
11/2/2028,Widget B,East,878,21,Female,2.272608743
11/3/2028,Widget C,South,862,63,Male,2.8056920144198814
11/4/2028,Widget D,West,614,31,Male,1.9878528966472837
